  0.30152  0.11669720E+01  0.28102946E+00  0.00000000E+00
  0.38628  0.31171148E+01  0.85549277E+00  0.00000000E+00
  0.47104  0.59815822E+01  0.12202947E+01  0.00000000E+00
  0.55580  0.64384489E+01  0.14656655E+01  0.00000000E+00
  0.64056  0.14178480E+02  0.24507327E+01  0.00000000E+00
  0.72531  0.24224869E+02  0.30534241E+01  0.00000000E+00
  0.81007  0.19273109E+02  0.22315094E+01  0.00000000E+00
  0.89483  0.11790306E+02  0.13708460E+01  0.00000000E+00
  0.97959  0.78375626E+01  0.18934005E+01  0.00000000E+00
  1.06435  0.14568630E+01  0.32981506E+00  0.00000000E+00
