  0.30152  0.12820292E+01  0.43035722E+00  0.00000000E+00
  0.38628  0.33941569E+01  0.12040225E+01  0.00000000E+00
  0.47104  0.63368120E+01  0.11797457E+01  0.00000000E+00
  0.55580  0.65852437E+01  0.13275399E+01  0.00000000E+00
  0.64056  0.10833420E+02  0.15274504E+01  0.00000000E+00
  0.72531  0.24799129E+02  0.31169798E+01  0.00000000E+00
  0.81007  0.22532751E+02  0.31865740E+01  0.00000000E+00
  0.89483  0.14765843E+02  0.32436390E+01  0.00000000E+00
  0.97959  0.60236120E+01  0.94098037E+00  0.00000000E+00
  1.06435  0.13932087E+01  0.25349802E+00  0.00000000E+00
